_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.9,C4324396,M1,1,0,DisGeNET,35,Immune-mediated hepatitis,,-3.9,30,9.1,30284,15,205,3,1.5,0.84,6347|8737|8743,CCL2|RIPK1|TNFSF10,-1.5,0
1,-3.9,C0038002,M1,1,0,DisGeNET,35,Splenomegaly,,-3.9,4.3,5.1,30284,345,205,10,4.9,1.5,355|595|604|3077|7099|8943|9780|23451|51816|64421,FAS|CCND1|BCL6|HFE|TLR4|AP3D1|PIEZO1|SF3B1|ADA2|DCLRE1C,-1.5,0
1,-3.9,C1862939,M1,1,0,DisGeNET,35,AMYOTROPHIC LATERAL SCLEROSIS 1,,-3.9,6.3,5.6,30284,164,205,7,3.4,1.3,1191|2280|3727|5154|5179|23770|60681,CLU|FKBP1A|JUND|PDGFA|PENK|FKBP8|FKBP10,-1.5,0
1,-3.9,C0178664,M1,1,0,DisGeNET,35,Glomerulosclerosis (disorder),,-3.9,5.3,5.4,30284,221,205,8,3.9,1.4,718|901|1191|4017|6347|6654|7528|8829,C3|CCNG2|CLU|LOXL2|CCL2|SOS1|YY1|NRP1,-1.5,0
1,-3.9,C0678230,M1,1,0,DisGeNET,35,Congenital Epicanthus,,-3.9,3.9,4.9,30284,417,205,11,5.4,1.6,1200|1289|1822|3764|6654|7531|8450|9702|10060|10381|51322,TPP1|COL5A1|ATN1|KCNJ8|SOS1|YWHAE|CUL4B|CEP57|ABCC9|TUBB3|WAC,-1.5,0
1,-3.8,C0345967,M1,1,0,DisGeNET,35,Malignant mesothelioma,,-3.8,3.9,4.9,30284,420,205,11,5.4,1.6,595|718|3429|5154|7528|8572|8829|9260|10970|23451|51573,CCND1|C3|IFI27|PDGFA|YY1|PDLIM4|NRP1|PDLIM7|CKAP4|SF3B1|GDE1,-1.5,0
1,-3.8,C0003130,M1,1,0,DisGeNET,35,Anoxia,,-3.8,4.6,5.1,30284,287,205,9,4.4,1.4,355|444|595|5566|6347|6781|7099|8743|51816,FAS|ASPH|CCND1|PRKACA|CCL2|STC1|TLR4|TNFSF10|ADA2,-1.5,0
1,-3.8,C0027686,M1,1,0,DisGeNET,35,Pathologic Neovascularization,,-3.8,28,8.8,30284,16,205,3,1.5,0.84,1191|8743|8829,CLU|TNFSF10|NRP1,-1.5,0
1,-3.8,C0235782,M1,1,0,DisGeNET,35,Gallbladder Carcinoma,,-3.8,3.6,4.8,30284,498,205,12,5.9,1.6,355|595|604|3329|3429|6418|7099|8737|8743|8935|11067|283131,FAS|CCND1|BCL6|HSPD1|IFI27|SET|TLR4|RIPK1|TNFSF10|SKAP2|DEPP1|NEAT1,-1.5,0
1,-3.8,C0521525,M1,1,0,DisGeNET,35,Short neck,,-3.8,4.6,5.1,30284,288,205,9,4.4,1.4,2201|3764|6654|7531|8195|8450|8675|10060|51322,FBN2|KCNJ8|SOS1|YWHAE|MKKS|CUL4B|STX16|ABCC9|WAC,-1.5,0
1,-3.8,C0410702,M1,1,0,DisGeNET,35,Adolescent idiopathic scoliosis,,-3.8,3.2,4.6,30284,656,205,14,6.8,1.8,901|2201|3275|3990|5142|5334|6611|7099|7528|8943|8986|10060|26578|65084,CCNG2|FBN2|PRMT2|LIPC|PDE4B|PLCL1|SMS|TLR4|YY1|AP3D1|RPS6KA4|ABCC9|OSTF1|TMEM135,-1.5,0
1,-3.8,C1512127,M1,1,0,DisGeNET,35,HER2 gene amplification,,-3.8,6.1,5.5,30284,170,205,7,3.4,1.3,595|3429|6723|7528|8895|9077|10970,CCND1|IFI27|SRM|YY1|CPNE3|DIRAS3|CKAP4,-1.5,0
1,-3.8,C0001973,M1,1,0,DisGeNET,35,"Alcoholic Intoxication, Chronic",,-3.8,3.3,4.7,30284,577,205,13,6.3,1.7,18|128|1822|2908|4139|4926|5142|5179|6257|6533|6611|7099|64421,ABAT|ADH5|ATN1|NR3C1|MARK1|NUMA1|PDE4B|PENK|RXRB|SLC6A6|SMS|TLR4|DCLRE1C,-1.5,0
1,-3.8,C0343641,M1,1,0,DisGeNET,35,Human papilloma virus infection,,-3.8,3.8,4.8,30284,428,205,11,5.4,1.6,355|595|1025|3329|3429|3727|6347|7099|9260|10970|126393,FAS|CCND1|CDK9|HSPD1|IFI27|JUND|CCL2|TLR4|PDLIM7|CKAP4|HSPB6,-1.5,0
1,-3.8,C0032463,M1,1,0,DisGeNET,35,Polycythemia Vera,,-3.8,4.6,5.1,30284,291,205,9,4.4,1.4,355|1822|2908|3077|3429|7099|8743|23451|51573,FAS|ATN1|NR3C1|HFE|IFI27|TLR4|TNFSF10|SF3B1|GDE1,-1.5,0
1,-3.7,C4520983,M1,1,0,DisGeNET,35,Congenital atresia of extrahepatic bile duct,,-3.7,6,5.4,30284,172,205,7,3.4,1.3,3429|3693|4017|5154|5962|6347|8743,IFI27|ITGB5|LOXL2|PDGFA|RDX|CCL2|TNFSF10,-1.5,0
1,-3.7,C0042571,M1,1,0,DisGeNET,35,Vertigo,,-3.7,6,5.4,30284,173,205,7,3.4,1.3,355|595|3077|4926|6347|7099|51816,FAS|CCND1|HFE|NUMA1|CCL2|TLR4|ADA2,-1.4,0
1,-3.7,C3495919,M1,1,0,DisGeNET,35,Enthesitis-Related Arthritis,,-3.7,14,7,30284,42,205,4,2,0.97,5782|7099|10892|51573,PTPN12|TLR4|MALT1|GDE1,-1.4,0
1,-3.7,C0011175,M1,1,0,DisGeNET,35,Dehydration,,-3.7,4.5,5,30284,295,205,9,4.4,1.4,204|3329|6723|9780|10204|10970|51099|53827|90993,AK2|HSPD1|SRM|PIEZO1|NUTF2|CKAP4|ABHD5|FXYD5|CREB3L1,-1.4,0
1,-3.7,C0240543,M1,1,0,DisGeNET,35,Bulbous nose,,-3.7,7.2,5.7,30284,123,205,6,2.9,1.2,1822|5831|6611|8450|10060|51322,ATN1|PYCR1|SMS|CUL4B|ABCC9|WAC,-1.4,0
1,-3.7,C0007193,M1,1,0,DisGeNET,35,"Cardiomyopathy, Dilated",,-3.7,3.5,4.6,30284,511,205,12,5.9,1.6,355|1822|3077|3329|6347|6442|7099|7408|8743|10060|79804|126393,FAS|ATN1|HFE|HSPD1|CCL2|SGCA|TLR4|VASP|TNFSF10|ABCC9|HAND2-AS1|HSPB6,-1.4,0
1,-3.7,C2937365,M1,1,0,DisGeNET,35,Recurrent aphthous ulcer,,-3.7,9.2,6.1,30284,80,205,5,2.4,1.1,355|1822|3329|7099|64421,FAS|ATN1|HSPD1|TLR4|DCLRE1C,-1.4,0
1,-3.7,C0023530,M1,1,0,DisGeNET,35,Leukopenia,,-3.7,3.7,4.7,30284,439,205,11,5.4,1.6,204|718|4926|5142|6347|7099|7150|8743|25842|51816|63940,AK2|C3|NUMA1|PDE4B|CCL2|TLR4|TOP1|TNFSF10|ASF1A|ADA2|GPSM3,-1.4,0
1,-3.7,C0271623,M1,1,0,DisGeNET,35,Hypogonadotropic hypogonadism,,-3.7,5.8,5.3,30284,178,205,7,3.4,1.3,128|2710|3077|6654|8829|10381|22930,ADH5|GK|HFE|SOS1|NRP1|TUBB3|RAB3GAP1,-1.4,0
1,-3.7,C0409959,M1,1,0,DisGeNET,35,"Osteoarthritis, Knee",,-3.7,4,4.8,30284,368,205,10,4.9,1.5,355|595|3077|3329|4017|5179|6347|6781|7099|64943,FAS|CCND1|HFE|HSPD1|LOXL2|PENK|CCL2|STC1|TLR4|NT5DC2,-1.4,0
1,-3.6,C0271650,M1,1,0,DisGeNET,35,Impaired glucose tolerance,,-3.6,3.2,4.5,30284,596,205,13,6.3,1.7,718|1191|1822|2908|3077|3329|3990|6347|7099|8450|8743|23530|51167,C3|CLU|ATN1|NR3C1|HFE|HSPD1|LIPC|CCL2|TLR4|CUL4B|TNFSF10|NNT|CYB5R4,-1.4,0
1,-3.6,C0278876,M1,1,0,DisGeNET,35,Adult Medulloblastoma,,-3.6,2.9,4.4,30284,762,205,15,7.3,1.8,355|595|718|1025|2201|3429|6347|6418|7004|7150|8743|8829|9590|10381|219699,FAS|CCND1|C3|CDK9|FBN2|IFI27|CCL2|SET|TEAD4|TOP1|TNFSF10|NRP1|AKAP12|TUBB3|UNC5B,-1.4,0
1,-3.6,C0342257,M1,1,0,DisGeNET,35,Complications of Diabetes Mellitus,,-3.6,4.9,5.1,30284,239,205,8,3.9,1.4,1822|2119|3077|5962|6347|6442|8737|8743,ATN1|ETV5|HFE|RDX|CCL2|SGCA|RIPK1|TNFSF10,-1.4,0
1,-3.6,C1336745,M1,1,0,DisGeNET,35,Thymic Lymphoma,,-3.6,13,6.7,30284,45,205,4,2,0.97,355|1822|6533|10892,FAS|ATN1|SLC6A6|MALT1,-1.4,0
1,-3.6,C0242422,M1,1,0,DisGeNET,35,Parkinsonian Disorders,,-3.6,4,4.7,30284,373,205,10,4.9,1.5,18|2280|3077|3764|5179|6347|7531|10060|23451|23524,ABAT|FKBP1A|HFE|KCNJ8|PENK|CCL2|YWHAE|ABCC9|SF3B1|SRRM2,-1.4,0
1,-3.6,C1328504,M1,1,0,DisGeNET,35,Hormone refractory prostate cancer,,-3.6,3,4.4,30284,683,205,14,6.8,1.8,595|825|1025|1191|2051|2908|4017|4281|5334|5831|6347|6418|6442|6654,CCND1|CAPN3|CDK9|CLU|EPHB6|NR3C1|LOXL2|MID1|PLCL1|PYCR1|CCL2|SET|SGCA|SOS1,-1.4,0
1,-3.6,C1851841,M1,1,0,DisGeNET,35,"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1",,-3.6,6.9,5.5,30284,129,205,6,2.9,1.2,595|2119|10970|51573|79804|283131,CCND1|ETV5|CKAP4|GDE1|HAND2-AS1|NEAT1,-1.4,0
1,-3.6,C0349204,M1,1,0,DisGeNET,35,Nonorganic psychosis,,-3.6,3.9,4.7,30284,376,205,10,4.9,1.5,1025|2908|5831|6347|6611|7531|8829|8935|23451|90993,CDK9|NR3C1|PYCR1|CCL2|SMS|YWHAE|NRP1|SKAP2|SF3B1|CREB3L1,-1.4,0
1,-3.6,C0278510,M1,1,0,DisGeNET,35,Childhood Medulloblastoma,,-3.6,2.9,4.4,30284,771,205,15,7.3,1.8,355|595|718|1025|2201|3429|6347|6418|7004|7150|8743|8829|9590|10381|219699,FAS|CCND1|C3|CDK9|FBN2|IFI27|CCL2|SET|TEAD4|TOP1|TNFSF10|NRP1|AKAP12|TUBB3|UNC5B,-1.4,0
1,-3.6,C0005411,M1,1,0,DisGeNET,35,Biliary Atresia,,-3.6,5.6,5.2,30284,184,205,7,3.4,1.3,3429|3693|4017|5154|5962|6347|8743,IFI27|ITGB5|LOXL2|PDGFA|RDX|CCL2|TNFSF10,-1.4,0
1,-3.6,C0031106,M1,1,0,DisGeNET,35,Aggressive Periodontitis,,-3.6,5.6,5.2,30284,184,205,7,3.4,1.3,629|1191|1822|3329|6347|7099|9392,CFB|CLU|ATN1|HSPD1|CCL2|TLR4|TGFBRAP1,-1.4,0
1,-3.6,C0019625,M1,1,0,DisGeNET,35,Sinus histiocytosis,,-3.6,23,8,30284,19,205,3,1.5,0.84,355|595|6347,FAS|CCND1|CCL2,-1.4,0
1,-3.6,C1857953,M1,1,0,DisGeNET,35,Deep plantar creases,,-3.6,23,8,30284,19,205,3,1.5,0.84,3764|6654|10060,KCNJ8|SOS1|ABCC9,-1.4,0
1,-3.6,C0518015,M1,1,0,DisGeNET,35,Hemoglobin measurement,,-3.6,6.8,5.5,30284,131,205,6,2.9,1.2,493|3077|3990|8943|9780|64943,ATP2B4|HFE|LIPC|AP3D1|PIEZO1|NT5DC2,-1.4,0
1,-3.5,C0221356,M1,1,0,DisGeNET,35,Brachycephaly,,-3.5,5.6,5.1,30284,186,205,7,3.4,1.3,2201|6611|6654|22930|51322|60681|80152,FBN2|SMS|SOS1|RAB3GAP1|WAC|FKBP10|CENPT,-1.3,0
1,-3.5,C0151449,M1,1,0,DisGeNET,35,Primary Sjögren's syndrome,,-3.5,4.3,4.8,30284,312,205,9,4.4,1.4,355|604|1191|1200|1822|2908|5334|10970|11135,FAS|BCL6|CLU|TPP1|ATN1|NR3C1|PLCL1|CKAP4|CDC42EP1,-1.3,0
1,-3.5,C0339573,M1,1,0,DisGeNET,35,"Glaucoma, Primary Open Angle",,-3.5,3.9,4.7,30284,382,205,10,4.9,1.5,718|1025|1191|1289|1627|2908|3329|4017|6347|7099,C3|CDK9|CLU|COL5A1|DBN1|NR3C1|HSPD1|LOXL2|CCL2|TLR4,-1.3,0
1,-3.5,C2363741,M1,1,0,DisGeNET,35,HIV-1 infection,,-3.5,3,4.4,30284,695,205,14,6.8,1.8,355|1025|1627|1822|3077|4134|4651|6347|6418|7099|8743|9260|51573|283131,FAS|CDK9|DBN1|ATN1|HFE|MAP4|MYO10|CCL2|SET|TLR4|TNFSF10|PDLIM7|GDE1|NEAT1,-1.3,0
1,-3.5,C0013221,M1,1,0,DisGeNET,35,Drug toxicity,,-3.5,8.6,5.8,30284,86,205,5,2.4,1.1,718|1191|2908|7150|126393,C3|CLU|NR3C1|TOP1|HSPB6,-1.3,0
1,-3.5,C0041755,M1,1,0,DisGeNET,35,Adverse reaction to drug,,-3.5,8.5,5.8,30284,87,205,5,2.4,1.1,718|1191|2908|7150|126393,C3|CLU|NR3C1|TOP1|HSPB6,-1.3,0
1,-3.5,C0024115,M1,1,0,DisGeNET,35,Lung diseases,,-3.5,3,4.3,30284,700,205,14,6.8,1.8,128|1025|2908|3077|3329|3727|4017|4281|5154|6347|6781|7099|7528|10970,ADH5|CDK9|NR3C1|HFE|HSPD1|JUND|LOXL2|MID1|PDGFA|CCL2|STC1|TLR4|YY1|CKAP4,-1.3,0
1,-3.5,C0011644,M1,1,0,DisGeNET,35,Scleroderma,,-3.5,4.2,4.7,30284,316,205,9,4.4,1.4,604|2280|3077|4017|5154|6347|7099|7528|8743,BCL6|FKBP1A|HFE|LOXL2|PDGFA|CCL2|TLR4|YY1|TNFSF10,-1.3,0
1,-3.5,C0019572,M1,1,0,DisGeNET,35,Hirsutism,,-3.5,8.4,5.7,30284,88,205,5,2.4,1.1,2908|5566|10060|51322|84823,NR3C1|PRKACA|ABCC9|WAC|LMNB2,-1.3,0
1,-3.5,C0024031,M1,1,0,DisGeNET,35,Low Back Pain,,-3.5,8.4,5.7,30284,88,205,5,2.4,1.1,355|2908|6347|6611|7099,FAS|NR3C1|CCL2|SMS|TLR4,-1.3,0
1,-3.4,C0423110,M1,1,0,DisGeNET,35,Downward slant of palpebral fissure,,-3.4,3.8,4.6,30284,391,205,10,4.9,1.5,18|444|5831|6654|7528|7531|8195|8450|9702|10381,ABAT|ASPH|PYCR1|SOS1|YY1|YWHAE|MKKS|CUL4B|CEP57|TUBB3,-1.3,0
1,-3.4,C1290884,M1,1,0,DisGeNET,35,Inflammatory disorder,,-3.4,3.8,4.6,30284,391,205,10,4.9,1.5,1025|1822|2908|4671|6347|7099|8737|8743|51816|54463,CDK9|ATN1|NR3C1|NAIP|CCL2|TLR4|RIPK1|TNFSF10|ADA2|RETREG1,-1.3,0
1,-3.4,C0021368,M1,1,0,DisGeNET,35,Inflammation,,-3.4,3.5,4.5,30284,467,205,11,5.4,1.6,355|718|1191|2908|3329|5154|6347|6781|7099|8743|51816,FAS|C3|CLU|NR3C1|HSPD1|PDGFA|CCL2|STC1|TLR4|TNFSF10|ADA2,-1.3,0
1,-3.4,C0279628,M1,1,0,DisGeNET,35,Adenocarcinoma Of Esophagus,,-3.4,3.5,4.5,30284,467,205,11,5.4,1.6,355|595|718|1025|1822|3429|6525|7099|8743|9590|10381,FAS|CCND1|C3|CDK9|ATN1|IFI27|SMTN|TLR4|TNFSF10|AKAP12|TUBB3,-1.3,0
1,-3.4,C0038013,M1,1,0,DisGeNET,35,Ankylosing spondylitis,,-3.4,2.9,4.3,30284,710,205,14,6.8,1.8,718|1822|2908|3329|5740|5962|6347|6611|7099|8743|8935|9260|51573|90993,C3|ATN1|NR3C1|HSPD1|PTGIS|RDX|CCL2|SMS|TLR4|TNFSF10|SKAP2|PDLIM7|GDE1|CREB3L1,-1.3,0
1,-3.4,C1519346,M1,1,0,DisGeNET,35,Skin Carcinogenesis,,-3.4,5.3,5,30284,194,205,7,3.4,1.3,595|1191|3727|4017|6654|7099|10970,CCND1|CLU|JUND|LOXL2|SOS1|TLR4|CKAP4,-1.3,0
1,-3.4,C0029118,M1,1,0,DisGeNET,35,Opportunistic Infections,,-3.4,8.2,5.7,30284,90,205,5,2.4,1.1,355|6347|7099|9260|90993,FAS|CCL2|TLR4|PDLIM7|CREB3L1,-1.3,0
1,-3.4,C0349636,M1,1,0,DisGeNET,35,Pre B-cell acute lymphoblastic leukemia,,-3.4,8.2,5.7,30284,90,205,5,2.4,1.1,595|1822|2908|5878|6418,CCND1|ATN1|NR3C1|RAB5C|SET,-1.3,0
1,-3.4,C0035334,M1,1,0,DisGeNET,35,Retinitis Pigmentosa,,-3.4,3.2,4.4,30284,546,205,12,5.9,1.6,718|1191|1822|2119|2201|2710|6347|6533|6654|6781|8195|55192,C3|CLU|ATN1|ETV5|FBN2|GK|CCL2|SLC6A6|SOS1|STC1|MKKS|DNAJC17,-1.3,0
1,-3.4,C0242339,M1,1,0,DisGeNET,35,Dyslipidemias,,-3.4,3.5,4.4,30284,471,205,11,5.4,1.6,595|718|2201|2908|3990|6347|7099|8195|9780|51099|51141,CCND1|C3|FBN2|NR3C1|LIPC|CCL2|TLR4|MKKS|PIEZO1|ABHD5|INSIG2,-1.3,0
1,-3.4,C0021670,M1,1,0,DisGeNET,35,insulinoma,,-3.4,4.6,4.8,30284,258,205,8,3.9,1.4,355|595|3329|3429|6347|6781|7528|8737,FAS|CCND1|HSPD1|IFI27|CCL2|STC1|YY1|RIPK1,-1.3,0
1,-3.4,C0011265,M1,1,0,DisGeNET,35,Presenile dementia,,-3.4,2.9,4.2,30284,716,205,14,6.8,1.8,1191|1200|1627|1822|2908|3077|6347|6418|6442|6781|7099|7531|9510|23451,CLU|TPP1|DBN1|ATN1|NR3C1|HFE|CCL2|SET|SGCA|STC1|TLR4|YWHAE|ADAMTS1|SF3B1,-1.3,0
1,-3.4,C0276496,M1,1,0,DisGeNET,35,Familial Alzheimer Disease (FAD),,-3.4,4.5,4.7,30284,260,205,8,3.9,1.4,595|1191|1200|3077|5831|6347|9367|9510,CCND1|CLU|TPP1|HFE|PYCR1|CCL2|RAB9A|ADAMTS1,-1.2,0
1,-3.4,C4049446,M1,1,0,DisGeNET,35,Neointimal hyperplasia,,-3.4,5.2,4.9,30284,198,205,7,3.4,1.3,1025|1191|1627|3429|6347|6654|8829,CDK9|CLU|DBN1|IFI27|CCL2|SOS1|NRP1,-1.2,0
1,-3.4,C2986665,M1,1,0,DisGeNET,35,Early-Stage Breast Carcinoma,,-3.4,6.2,5.2,30284,142,205,6,2.9,1.2,595|2908|5831|6347|8572|9510,CCND1|NR3C1|PYCR1|CCL2|PDLIM4|ADAMTS1,-1.2,0
1,-3.4,C1704423,M1,1,0,DisGeNET,35,Milroy Disease,,-3.4,11,6.2,30284,52,205,4,2,0.97,355|595|9780|11135,FAS|CCND1|PIEZO1|CDC42EP1,-1.2,0
1,-3.4,C0014170,M1,1,0,DisGeNET,35,Endometrial Neoplasms,,-3.4,4.5,4.7,30284,261,205,8,3.9,1.4,355|595|1191|2119|6347|7099|8743|10060,FAS|CCND1|CLU|ETV5|CCL2|TLR4|TNFSF10|ABCC9,-1.2,0
1,-3.4,C0018995,M1,1,0,DisGeNET,35,Hemochromatosis,,-3.4,7.9,5.5,30284,93,205,5,2.4,1.1,3077|6347|7099|9780|79901,HFE|CCL2|TLR4|PIEZO1|CYBRD1,-1.2,0
1,-3.4,C0242488,M1,1,0,DisGeNET,35,Acute Lung Injury,,-3.4,7.9,5.5,30284,93,205,5,2.4,1.1,355|718|6347|7099|9590,FAS|C3|CCL2|TLR4|AKAP12,-1.2,0
1,-3.4,C4721773,M1,1,0,DisGeNET,35,Postoperative cognitive dysfunction,,-3.4,7.9,5.5,30284,93,205,5,2.4,1.1,2908|6347|7099|8572|8737,NR3C1|CCL2|TLR4|PDLIM4|RIPK1,-1.2,0
1,-3.4,C1658953,M1,1,0,DisGeNET,35,tumor vasculature,,-3.4,5.2,4.9,30284,200,205,7,3.4,1.3,355|595|1822|7408|8743|8829|283131,FAS|CCND1|ATN1|VASP|TNFSF10|NRP1|NEAT1,-1.2,0
1,-3.3,C0085669,M1,1,0,DisGeNET,35,Acute leukemia,,-3.3,3,4.2,30284,639,205,13,6.3,1.7,355|595|1822|3077|6418|6781|7099|7528|8743|8829|9590|23451|51816,FAS|CCND1|ATN1|HFE|SET|STC1|TLR4|YY1|TNFSF10|NRP1|AKAP12|SF3B1|ADA2,-1.2,0
1,-3.3,C0010417,M1,1,0,DisGeNET,35,Cryptorchidism,,-3.3,2.9,4.2,30284,724,205,14,6.8,1.8,355|1822|3703|4281|4926|5142|5831|6611|6654|7528|8195|8450|22930|23530,FAS|ATN1|STT3A|MID1|NUMA1|PDE4B|PYCR1|SMS|SOS1|YY1|MKKS|CUL4B|RAB3GAP1|NNT,-1.2,0
1,-3.3,C0017605,M1,1,0,DisGeNET,35,Angle Closure Glaucoma,,-3.3,7.9,5.5,30284,94,205,5,2.4,1.1,718|1191|1627|4017|6347,C3|CLU|DBN1|LOXL2|CCL2,-1.2,0
1,-3.3,C0220756,M1,1,0,DisGeNET,35,"Niemann-Pick Disease, Type C",,-3.3,5.1,4.9,30284,201,205,7,3.4,1.3,3727|5782|6347|9260|9367|23524|51573,JUND|PTPN12|CCL2|PDLIM7|RAB9A|SRRM2|GDE1,-1.2,0
1,-3.3,C0042165,M1,1,0,DisGeNET,35,Anterior uveitis,,-3.3,11,6.1,30284,53,205,4,2,0.97,629|718|6347|7099,CFB|C3|CCL2|TLR4,-1.2,0
1,-3.3,C0001486,M1,1,0,DisGeNET,35,Adenovirus Infections,,-3.3,6.1,5.1,30284,145,205,6,2.9,1.2,1025|3693|4134|6418|8743|11100,CDK9|ITGB5|MAP4|SET|TNFSF10|HNRNPUL1,-1.2,0
1,-3.3,C1839739,M1,1,0,DisGeNET,35,Thick lower lip vermilion,,-3.3,6.1,5.1,30284,145,205,6,2.9,1.2,6611|6654|7528|8450|10060|51816,SMS|SOS1|YY1|CUL4B|ABCC9|ADA2,-1.2,0
1,-3.3,C1857790,M1,1,0,DisGeNET,35,Thoracic scoliosis,,-3.3,19,7.2,30284,23,205,3,1.5,0.84,2201|6442|10381,FBN2|SGCA|TUBB3,-1.2,0
1,-3.3,C1445957,M1,1,0,DisGeNET,35,Serum total cholesterol measurement,,-3.3,3.3,4.3,30284,486,205,11,5.4,1.6,2119|2280|3077|3990|5142|5962|7150|8737|22930|23383|51141,ETV5|FKBP1A|HFE|LIPC|PDE4B|RDX|TOP1|RIPK1|RAB3GAP1|MAU2|INSIG2,-1.2,0
1,-3.3,C1262477,M1,1,0,DisGeNET,35,Weight decreased,,-3.3,4.4,4.6,30284,271,205,8,3.9,1.4,204|355|595|604|4926|7099|10892|23530,AK2|FAS|CCND1|BCL6|NUMA1|TLR4|MALT1|NNT,-1.2,0
1,-3.3,C0030591,M1,1,0,DisGeNET,35,Paroxysmal ventricular tachycardia,,-3.3,18,7.1,30284,24,205,3,1.5,0.84,2771|3764|10060,GNAI2|KCNJ8|ABCC9,-1.2,0
1,-3.3,C4733093,M1,1,0,DisGeNET,35,progesterone receptor-negative breast cancer,,-3.3,18,7.1,30284,24,205,3,1.5,0.84,595|7099|23451,CCND1|TLR4|SF3B1,-1.2,0
1,-3.2,C0345392,M1,1,0,DisGeNET,35,Congenital kyphoscoliosis,,-3.2,5.9,5,30284,151,205,6,2.9,1.2,1289|2201|6611|10381|22930|60681,COL5A1|FBN2|SMS|TUBB3|RAB3GAP1|FKBP10,-1.1,0
1,-3.2,C0426980,M1,1,0,DisGeNET,35,Motor symptoms,,-3.2,7.4,5.3,30284,100,205,5,2.4,1.1,355|5179|6442|7531|23451,FAS|PENK|SGCA|YWHAE|SF3B1,-1.1,0
1,-3.2,C0017662,M1,1,0,DisGeNET,35,"Glomerulonephritis, Membranoproliferative",,-3.2,10,5.8,30284,57,205,4,2,0.97,629|718|6347|84823,CFB|C3|CCL2|LMNB2,-1.1,0
1,-3.2,C1837461,M1,1,0,DisGeNET,35,"SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3",,-3.2,3.1,4.1,30284,578,205,12,5.9,1.6,901|3275|3990|5142|5334|7099|7528|8943|8986|10060|26578|65084,CCNG2|PRMT2|LIPC|PDE4B|PLCL1|TLR4|YY1|AP3D1|RPS6KA4|ABCC9|OSTF1|TMEM135,-1.1,0
1,-3.2,C1335475,M1,1,0,DisGeNET,35,Primary Carcinoma,,-3.2,18,6.9,30284,25,205,3,1.5,0.84,1191|6347|8743,CLU|CCL2|TNFSF10,-1.1,0
1,-3.2,C0497156,M1,1,0,DisGeNET,35,Lymphadenopathy,,-3.2,4.3,4.5,30284,277,205,8,3.9,1.4,355|595|718|4926|7099|8737|8829|64421,FAS|CCND1|C3|NUMA1|TLR4|RIPK1|NRP1|DCLRE1C,-1.1,0
1,-3.2,C0086132,M1,1,0,DisGeNET,35,Depressive Symptoms,,-3.2,3.5,4.3,30284,421,205,10,4.9,1.5,1362|2908|3727|6347|6418|6442|6654|10060|23530|51735,CPD|NR3C1|JUND|CCL2|SET|SGCA|SOS1|ABCC9|NNT|RAPGEF6,-1.1,0
1,-3.2,C0241910,M1,1,0,DisGeNET,35,Autoimmune Chronic Hepatitis,,-3.2,4.9,4.7,30284,213,205,7,3.4,1.3,355|444|1822|2908|3329|6347|7528,FAS|ASPH|ATN1|NR3C1|HSPD1|CCL2|YY1,-1.1,0
1,-3.2,C0036472,M1,1,0,DisGeNET,35,Scrub Typhus,,-3.2,10,5.8,30284,58,205,4,2,0.97,3329|3727|6347|7099,HSPD1|JUND|CCL2|TLR4,-1.1,0
1,-3.2,C0221269,M1,1,0,DisGeNET,35,Pseudolymphoma,,-3.2,10,5.8,30284,58,205,4,2,0.97,595|3429|6347|10970,CCND1|IFI27|CCL2|CKAP4,-1.1,0
1,-3.2,C0333641,M1,1,0,DisGeNET,35,Atrophic,,-3.2,10,5.8,30284,58,205,4,2,0.97,355|1191|1822|7099,FAS|CLU|ATN1|TLR4,-1.1,0
1,-3.2,C0009806,M1,1,0,DisGeNET,35,Constipation,,-3.2,3.5,4.3,30284,423,205,10,4.9,1.5,1822|3077|4811|6781|7531|10892|23451|23530|51322|90993,ATN1|HFE|NID1|STC1|YWHAE|MALT1|SF3B1|NNT|WAC|CREB3L1,-1.1,0
1,-3.1,C0241181,M1,1,0,DisGeNET,35,Fragile skin,,-3.1,17,6.8,30284,26,205,3,1.5,0.84,1289|3077|5566,COL5A1|HFE|PRKACA,-1.1,0
1,-3.1,C0014556,M1,1,0,DisGeNET,35,"Epilepsy, Temporal Lobe",,-3.1,3.8,4.3,30284,353,205,9,4.4,1.4,204|718|1627|2908|6611|7099|8743|10381|283131,AK2|C3|DBN1|NR3C1|SMS|TLR4|TNFSF10|TUBB3|NEAT1,-1.1,0
1,-3.1,C0234985,M1,1,0,DisGeNET,35,Mental deterioration,,-3.1,3.2,4.1,30284,508,205,11,5.4,1.6,355|718|1191|1200|6347|6442|7099|8125|8743|23524|51816,FAS|C3|CLU|TPP1|CCL2|SGCA|TLR4|ANP32A|TNFSF10|SRRM2|ADA2,-1.1,0
