_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.7495823653871967,GO:0097485,M1,1,0,GO Biological Processes,19,neuron projection guidance,19_GO:0032502 developmental process,-3.7495823653871967,5.160762594525508,5.217674630875362,30284,229,205,8,3.902439024390244,1.3525312711770863,2051|5754|6654|7408|8829|10381|23032|219699,EPHB6|PTK7|SOS1|VASP|NRP1|TUBB3|USP33|UNC5B,-1.2762538019252008,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-3.489308993881515,GO:0060562,M1,1,0,GO Biological Processes,19,epithelial tube morphogenesis,19_GO:0032502 developmental process,-3.489308993881515,4.207409694350108,4.731662729458541,30284,316,205,9,4.390243902439025,1.4309303620645017,2908|5534|5566|5754|7408|8195|8829|10762|64065,NR3C1|PPP3R1|PRKACA|PTK7|VASP|MKKS|NRP1|NUP50|PERP,-1.1579506806193625,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.5784012100257536,GO:0048598,M1,1,0,GO Biological Processes,19,embryonic morphogenesis,19_GO:0032502 developmental process,-2.5784012100257536,2.721934877640234,3.508047086353264,30284,597,205,11,5.365853658536586,1.57386115290658,92|2201|3693|5566|5754|6654|7408|7855|8195|10762|51141,ACVR2A|FBN2|ITGB5|PRKACA|PTK7|SOS1|VASP|FZD5|MKKS|NUP50|INSIG2,-0.672821969768535,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.481603600157152,GO:0000902,M1,1,0,GO Biological Processes,19,cell morphogenesis,19_GO:0032502 developmental process,-2.481603600157152,2.5109376079596486,3.35358378657352,30284,706,205,12,5.853658536585366,1.6396021757160095,604|1191|2051|5754|6643|6654|6781|7408|8829|10381|23032|219699,BCL6|CLU|EPHB6|PTK7|SNX2|SOS1|STC1|VASP|NRP1|TUBB3|USP33|UNC5B,-0.6238361588701811,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.4114611722506187,GO:0007409,M1,1,0,GO Biological Processes,19,axonogenesis,19_GO:0032502 developmental process,-2.4114611722506187,3.194093605800923,3.505608805611405,30284,370,205,8,3.902439024390244,1.3525312711770863,2051|5754|6654|7408|8829|10381|23032|219699,EPHB6|PTK7|SOS1|VASP|NRP1|TUBB3|USP33|UNC5B,-0.5867411909829932,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.368317908659796,GO:0021915,M1,1,0,GO Biological Processes,19,neural tube development,19_GO:0032502 developmental process,-2.368317908659796,4.734834271419637,3.86094099990697,30284,156,205,5,2.4390243902439024,1.0773807421936248,5566|5754|7408|10762|23770,PRKACA|PTK7|VASP|NUP50|FKBP8,-0.5648054453244522,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.3169506507879087,GO:0001841,M1,1,0,GO Biological Processes,19,neural tube formation,19_GO:0032502 developmental process,-2.3169506507879087,5.909073170731707,4.059343393056364,30284,100,205,4,1.951219512195122,0.9660447235891035,5566|5754|7408|10762,PRKACA|PTK7|VASP|NUP50,-0.5371019331047129,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.139859437385649,R-HSA-376176,M1,1,0,Reactome Gene Sets,6,Signaling by ROBO receptors,,-2.139859437385649,4.1730742731156125,3.4952465179834022,30284,177,205,5,2.4390243902439024,1.0773807421936248,5566|6654|7408|8829|23032,PRKACA|SOS1|VASP|NRP1|USP33,-0.4228700016830848,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.1200307337238575,GO:0120039,M1,1,0,GO Biological Processes,19,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.1200307337238575,2.6432235853173647,3.0680024065840126,30284,503,205,9,4.390243902439025,1.4309303620645017,2051|5754|6643|6654|7408|8829|10381|23032|219699,EPHB6|PTK7|SNX2|SOS1|VASP|NRP1|TUBB3|USP33|UNC5B,-0.4141906601587617,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.0829273080199293,GO:0048858,M1,1,0,GO Biological Processes,19,cell projection morphogenesis,19_GO:0032502 developmental process,-2.0829273080199293,2.606944045911048,3.021425796262328,30284,510,205,9,4.390243902439025,1.4309303620645017,2051|5754|6643|6654|7408|8829|10381|23032|219699,EPHB6|PTK7|SNX2|SOS1|VASP|NRP1|TUBB3|USP33|UNC5B,-0.3908755189404668,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.0493980722817624,GO:0061564,M1,1,0,GO Biological Processes,19,axon development,19_GO:0032502 developmental process,-2.0493980722817624,2.7677157708345232,3.037022237811387,30284,427,205,8,3.902439024390244,1.3525312711770863,2051|5754|6654|7408|8829|10381|23032|219699,EPHB6|PTK7|SOS1|VASP|NRP1|TUBB3|USP33|UNC5B,-0.3707102447602814,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-2.041007719395106,GO:0001838,M1,1,0,GO Biological Processes,19,embryonic epithelial tube formation,19_GO:0032502 developmental process,-2.041007719395106,4.924227642276422,3.5558630932061943,30284,120,205,4,1.951219512195122,0.9660447235891035,5566|5754|7408|10762,PRKACA|PTK7|VASP|NUP50,-0.36792376939162363,0,12,0,0,-4.971442232617227,5.909073170731707,
1,-4.929084315779589,GO:0007163,M1,1,0,GO Biological Processes,19,establishment or maintenance of cell polarity,19_GO:0009987 cellular process,-4.929084315779589,6.485568114217728,6.505962080312807,30284,205,205,9,4.390243902439025,1.4309303620645017,1822|3764|4134|4926|5754|8729|9578|29780|81609,ATN1|KCNJ8|MAP4|NUMA1|PTK7|GBF1|CDC42BPB|PARVB|SNX27,-1.9659657544135882,0,13,1,1,-4.929084315779589,6.485568114217728,
1,-3.4030005627352957,GO:0030010,M1,1,0,GO Biological Processes,19,establishment of cell polarity,19_GO:0009987 cellular process,-3.4030005627352957,6.331149825783972,5.219502948762039,30284,140,205,6,2.926829268292683,1.1772572449544427,3764|4134|4926|5754|8729|81609,KCNJ8|MAP4|NUMA1|PTK7|GBF1|SNX27,-1.1295065947652623,0,13,0,0,-4.929084315779589,6.485568114217728,
1,-4.8410346965874425,GO:0051301,M1,1,0,GO Biological Processes,19,cell division,19_GO:0009987 cellular process,-4.8410346965874425,3.9620222409120647,5.635561486100008,30284,522,205,14,6.829268292682927,1.7617728375131851,595|901|2029|2119|2771|2801|2908|4134|4926|7150|23244|23383|29901|80152,CCND1|CCNG2|ENSA|ETV5|GNAI2|GOLGA2|NR3C1|MAP4|NUMA1|TOP1|PDS5A|MAU2|SAC3D1|CENPT,-1.9126782414806538,0,14,1,1,-4.8410346965874425,3.9687804878048785,
1,-3.3058448395119817,GO:0007059,M1,1,0,GO Biological Processes,19,chromosome segregation,19_GO:0009987 cellular process,-3.3058448395119817,3.9687804878048785,4.510804546813233,30284,335,205,9,4.390243902439025,1.4309303620645017,2801|2908|4926|7150|8780|10426|23383|29901|80152,GOLGA2|NR3C1|NUMA1|TOP1|RIOK3|TUBGCP3|MAU2|SAC3D1|CENPT,-1.0989494682568415,0,14,0,0,-4.8410346965874425,3.9687804878048785,
1,-2.077687674685637,GO:0051276,M1,1,0,GO Biological Processes,19,chromosome organization,19_GO:0009987 cellular process,-2.077687674685637,2.601842394157797,3.014835474181281,30284,511,205,9,4.390243902439025,1.4309303620645017,2801|7150|7528|8971|23244|23383|64421|80152|81550,GOLGA2|TOP1|YY1|H1-10|PDS5A|MAU2|DCLRE1C|CENPT|TDRD3,-0.39045607362086254,0,14,0,0,-4.8410346965874425,3.9687804878048785,
1,-4.706628161979684,GO:2001233,M1,1,0,GO Biological Processes,19,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-4.706628161979684,4.4429121584448925,5.715186961501757,30284,399,205,12,5.853658536585366,1.6396021757160095,355|1191|2537|2771|5831|7099|8737|8743|8829|10955|90993|219699,FAS|CLU|IFI6|GNAI2|PYCR1|TLR4|RIPK1|TNFSF10|NRP1|SERINC3|CREB3L1|UNC5B,-1.810456390244297,0,15,1,1,-4.706628161979684,12.310569105691055,
1,-3.5751355090912638,GO:2001234,M1,1,0,GO Biological Processes,19,negative regulation of apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-3.5751355090912638,4.863434708421158,4.991880763745142,30284,243,205,8,3.902439024390244,1.3525312711770863,1191|2537|2771|5831|8737|8829|90993|219699,CLU|IFI6|GNAI2|PYCR1|RIPK1|NRP1|CREB3L1|UNC5B,-1.2043788712172618,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-3.028080036148701,GO:2001236,M1,1,0,GO Biological Processes,19,regulation of extrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-3.028080036148701,5.371884700665188,4.648738099917249,30284,165,205,6,2.926829268292683,1.1772572449544427,2537|7099|8737|8743|8829|219699,IFI6|TLR4|RIPK1|TNFSF10|NRP1|UNC5B,-0.9400227381744005,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-2.7325408647040956,GO:1901099,M1,1,0,GO Biological Processes,19,negative regulation of signal transduction in absence of ligand,19_GO:0048519 negative regulation of biological process,-2.7325408647040956,12.310569105691055,5.605728471513657,30284,36,205,3,1.4634146341463414,0.8386978322207049,2537|8737|219699,IFI6|RIPK1|UNC5B,-0.7490465439663772,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-2.7325408647040956,GO:2001240,M1,1,0,GO Biological Processes,19,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,19_GO:0048519 negative regulation of biological process,-2.7325408647040956,12.310569105691055,5.605728471513657,30284,36,205,3,1.4634146341463414,0.8386978322207049,2537|8737|219699,IFI6|RIPK1|UNC5B,-0.7490465439663772,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-2.4264910025624467,GO:2001239,M1,1,0,GO Biological Processes,19,regulation of extrinsic apoptotic signaling pathway in absence of ligand,19_GO:0050896 response to stimulus,-2.4264910025624467,9.634358430540827,4.838125610760782,30284,46,205,3,1.4634146341463414,0.8386978322207049,2537|8737|219699,IFI6|RIPK1|UNC5B,-0.592363721815943,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-2.363888236110281,R-HSA-109581,M1,1,0,Reactome Gene Sets,6,Apoptosis,,-2.363888236110281,6.091828011063615,4.1466205684269095,30284,97,205,4,1.951219512195122,0.9660447235891035,5534|7531|8737|219699,PPP3R1|YWHAE|RIPK1|UNC5B,-0.5648054453244522,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-2.286558327137224,GO:2001237,M1,1,0,GO Biological Processes,19,negative regulation of extrinsic apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-2.286558327137224,5.793208990913438,4.003106328120409,30284,102,205,4,1.951219512195122,0.9660447235891035,2537|8737|8829|219699,IFI6|RIPK1|NRP1|UNC5B,-0.5218677340276896,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-2.091637456746961,R-HSA-5357801,M1,1,0,Reactome Gene Sets,6,Programmed Cell Death,,-2.091637456746961,5.094028595458368,3.647130376454759,30284,116,205,4,1.951219512195122,0.9660447235891035,5534|7531|8737|219699,PPP3R1|YWHAE|RIPK1|UNC5B,-0.3966676646502861,0,15,0,0,-4.706628161979684,12.310569105691055,
1,-4.593514838099377,GO:0006457,M1,1,0,GO Biological Processes,19,protein folding,19_GO:0009987 cellular process,-4.593514838099377,5.8829268292682935,6.082737541560352,30284,226,205,9,4.390243902439025,1.4309303620645017,1191|2280|3329|8195|22824|23770|60681|126393|130872,CLU|FKBP1A|HSPD1|MKKS|HSPA4L|FKBP8|FKBP10|HSPB6|AHSA2P,-1.7415467288560436,0,16,1,1,-4.593514838099377,19.268716861081653,
1,-3.441158296340848,GO:0051604,M1,1,0,GO Biological Processes,19,protein maturation,19_GO:0009987 cellular process,-3.441158296340848,3.258680057388809,4.388623931916737,30284,544,205,12,5.853658536585366,1.6396021757160095,444|1191|1362|2280|3329|8195|22824|23770|60681|64065|126393|130872,ASPH|CLU|CPD|FKBP1A|HSPD1|MKKS|HSPA4L|FKBP8|FKBP10|PERP|HSPB6|AHSA2P,-1.1397188858317375,0,16,0,0,-4.593514838099377,19.268716861081653,
1,-3.3099346533671863,GO:0051131,M1,1,0,GO Biological Processes,19,chaperone-mediated protein complex assembly,19_GO:0009987 cellular process,-3.3099346533671863,19.268716861081653,7.235607613957835,30284,23,205,3,1.4634146341463414,0.8386978322207049,1191|3329|8195,CLU|HSPD1|MKKS,-1.0989494682568415,0,16,0,0,-4.593514838099377,19.268716861081653,
1,-3.2007539397874156,GO:0042026,M1,1,0,GO Biological Processes,19,protein refolding,19_GO:0009987 cellular process,-3.2007539397874156,17.72721951219512,6.907345137504713,30284,25,205,3,1.4634146341463414,0.8386978322207049,2280|3329|126393,FKBP1A|HSPD1|HSPB6,-1.0338421287588966,0,16,0,0,-4.593514838099377,19.268716861081653,
1,-2.5424391444877936,GO:0035966,M1,1,0,GO Biological Processes,19,response to topologically incorrect protein,19_GO:0050896 response to stimulus,-2.5424391444877936,5.2016489178976295,4.143072967497589,30284,142,205,5,2.4390243902439024,1.0773807421936248,595|1191|3329|22824|90993,CCND1|CLU|HSPD1|HSPA4L|CREB3L1,-0.6567879487917536,0,16,0,0,-4.593514838099377,19.268716861081653,
1,-4.593514838099377,hsa05163,M1,1,0,KEGG Pathway,24,Human cytomegalovirus infection,,-4.593514838099377,5.8829268292682935,6.082737541560352,30284,226,205,9,4.390243902439025,1.4309303620645017,355|595|2771|5534|5566|6347|6654|8737|90993,FAS|CCND1|GNAI2|PPP3R1|PRKACA|CCL2|SOS1|RIPK1|CREB3L1,-1.7415467288560436,0,17,1,1,-4.593514838099377,6.207009633121541,
1,-4.544778911235537,GO:0071345,M1,1,0,GO Biological Processes,19,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-4.544778911235537,3.191049679238851,5.14156521577615,30284,787,205,17,8.292682926829269,1.9260723368099124,355|1025|3329|3429|4641|5566|5740|6347|6654|6723|7099|7528|7791|8195|8737|8986|9590,FAS|CDK9|HSPD1|IFI27|MYO1C|PRKACA|PTGIS|CCL2|SOS1|SRM|TLR4|YY1|ZYX|MKKS|RIPK1|RPS6KA4|AKAP12,-1.7383350675014906,0,17,0,0,-4.593514838099377,6.207009633121541,
1,-3.472507770419945,GO:0006468,M1,1,0,GO Biological Processes,19,protein phosphorylation,19_GO:0009987 cellular process,-3.472507770419945,3.8073925069147596,4.594699770727784,30284,388,205,10,4.878048780487805,1.5044803302525718,1025|4139|5566|6347|7099|7150|8737|8986|9262|9578,CDK9|MARK1|PRKACA|CCL2|TLR4|TOP1|RIPK1|RPS6KA4|STK17B|CDC42BPB,-1.1561185160282526,0,17,0,0,-4.593514838099377,6.207009633121541,
1,-3.104037332930571,GO:0016310,M1,1,0,GO Biological Processes,19,phosphorylation,19_GO:0009987 cellular process,-3.104037332930571,3.4117050639328563,4.1728558575604975,30284,433,205,10,4.878048780487805,1.5044803302525718,1025|4139|5566|6347|7099|7150|8737|8986|9262|9578,CDK9|MARK1|PRKACA|CCL2|TLR4|TOP1|RIPK1|RPS6KA4|STK17B|CDC42BPB,-0.9728951342569222,0,17,0,0,-4.593514838099377,6.207009633121541,
1,-2.8780497891626737,hsa04668,M1,1,0,KEGG Pathway,24,TNF signaling pathway,,-2.8780497891626737,6.207009633121541,4.698452914753268,30284,119,205,5,2.4390243902439024,1.0773807421936248,355|6347|8737|8986|90993,FAS|CCL2|RIPK1|RPS6KA4|CREB3L1,-0.8422160239982801,0,17,0,0,-4.593514838099377,6.207009633121541,
1,-2.0265480119747785,GO:0019221,M1,1,0,GO Biological Processes,19,cytokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.0265480119747785,2.7420293135645974,3.007078636638142,30284,431,205,8,3.902439024390244,1.3525312711770863,355|3429|5566|6347|6654|8195|8737|8986,FAS|IFI27|PRKACA|CCL2|SOS1|MKKS|RIPK1|RPS6KA4,-0.3571602075312598,0,17,0,0,-4.593514838099377,6.207009633121541,
1,-4.539802386649517,GO:0001944,M1,1,0,GO Biological Processes,19,vasculature development,19_GO:0032502 developmental process,-4.539802386649517,3.719740305316723,5.343510522556228,30284,556,205,14,6.829268292682927,1.7617728375131851,1289|3764|3964|4017|5154|5534|5754|6347|6654|7855|8829|10060|60681|219699,COL5A1|KCNJ8|LGALS8|LOXL2|PDGFA|PPP3R1|PTK7|CCL2|SOS1|FZD5|NRP1|ABCC9|FKBP10|UNC5B,-1.7383350675014906,0,18,1,1,-4.539802386649517,4.014316012725344,
1,-4.105791700840823,GO:0001568,M1,1,0,GO Biological Processes,19,blood vessel development,19_GO:0032502 developmental process,-4.105791700840823,3.596346030876039,4.997288223182429,30284,534,205,13,6.341463414634147,1.7021251898933922,1289|3764|4017|5154|5534|5754|6347|6654|7855|8829|10060|60681|219699,COL5A1|KCNJ8|LOXL2|PDGFA|PPP3R1|PTK7|CCL2|SOS1|FZD5|NRP1|ABCC9|FKBP10|UNC5B,-1.4674528546595447,0,18,0,0,-4.539802386649517,4.014316012725344,
1,-2.484605181502374,GO:0048514,M1,1,0,GO Biological Processes,19,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.484605181502374,3.0148332503733206,3.518696804047346,30284,441,205,9,4.390243902439025,1.4309303620645017,4017|5154|5534|6347|6654|7855|8829|60681|219699,LOXL2|PDGFA|PPP3R1|CCL2|SOS1|FZD5|NRP1|FKBP10|UNC5B,-0.6238361588701811,0,18,0,0,-4.539802386649517,4.014316012725344,
1,-2.071031363444348,hsa04360,M1,1,0,KEGG Pathway,24,Axon guidance,,-2.071031363444348,4.014316012725344,3.3857830484617546,30284,184,205,5,2.4390243902439024,1.0773807421936248,2051|2771|5534|8829|219699,EPHB6|GNAI2|PPP3R1|NRP1|UNC5B,-0.38571295702385394,0,18,0,0,-4.539802386649517,4.014316012725344,
1,-2.014039308716719,GO:0001525,M1,1,0,GO Biological Processes,19,angiogenesis,19_GO:0032502 developmental process,-2.014039308716719,2.980080129331553,3.0625842603275872,30284,347,205,7,3.4146341463414633,1.26838420024,4017|5154|5534|6347|7855|8829|219699,LOXL2|PDGFA|PPP3R1|CCL2|FZD5|NRP1|UNC5B,-0.34740311526397927,0,18,0,0,-4.539802386649517,4.014316012725344,
1,-4.496716379999711,GO:0033365,M1,1,0,GO Biological Processes,19,protein localization to organelle,19_GO:0051179 localization,-4.496716379999711,3.1629169994470727,5.098675831787954,30284,794,205,17,8.292682926829269,1.9260723368099124,1191|1200|3329|4281|5534|5566|7531|8729|8829|8943|10204|10762|10945|22930|23770|51141|84823,CLU|TPP1|HSPD1|MID1|PPP3R1|PRKACA|YWHAE|GBF1|NRP1|AP3D1|NUTF2|NUP50|KDELR1|RAB3GAP1|FKBP8|INSIG2|LMNB2,-1.7331701735389144,0,19,1,1,-4.496716379999711,3.1629169994470727,
1,-4.450769201931308,WP5104,M1,1,0,WikiPathways,27,Acquired partial lipodystrophy Barraquer Simons syndrome,,-4.450769201931308,44.3180487804878,11.310418239645939,30284,10,205,3,1.4634146341463414,0.8386978322207049,629|718|84823,CFB|C3|LMNB2,-1.698504005880201,0,20,1,1,-4.450769201931308,44.3180487804878,
1,-3.0847419241108973,WP5090,M1,1,0,WikiPathways,27,Complement system in neuronal development and plasticity,,-3.0847419241108973,6.903122863004331,5.049871902636656,30284,107,205,5,2.4390243902439024,1.0773807421936248,355|629|718|1191|4139,FAS|CFB|C3|CLU|MARK1,-0.9615202090733459,0,20,0,0,-4.450769201931308,44.3180487804878,
1,-2.3961238570511005,WP2806,M1,1,0,WikiPathways,27,Complement system,,-2.3961238570511005,6.220077021822849,4.206869420700582,30284,95,205,4,1.951219512195122,0.9660447235891035,629|718|2771|5566,CFB|C3|GNAI2|PRKACA,-0.5778388610103393,0,20,0,0,-4.450769201931308,44.3180487804878,
1,-2.186421967984705,GO:0006956,M1,1,0,GO Biological Processes,19,complement activation,19_GO:0002376 immune system process,-2.186421967984705,7.9139372822299645,4.275229412764324,30284,56,205,3,1.4634146341463414,0.8386978322207049,629|718|1191,CFB|C3|CLU,-0.45587602162683394,0,20,0,0,-4.450769201931308,44.3180487804878,
1,-2.186421967984705,GO:0048260,M1,1,0,GO Biological Processes,19,positive regulation of receptor-mediated endocytosis,19_GO:0051179 localization,-2.186421967984705,7.9139372822299645,4.275229412764324,30284,56,205,3,1.4634146341463414,0.8386978322207049,718|1191|3077,C3|CLU|HFE,-0.45587602162683394,0,20,0,0,-4.450769201931308,44.3180487804878,
1,-2.1441574179680973,WP558,M1,1,0,WikiPathways,27,Complement and coagulation cascades,,-2.1441574179680973,7.641042893187552,4.179310374360176,30284,58,205,3,1.4634146341463414,0.8386978322207049,629|718|1191,CFB|C3|CLU,-0.42407690528839126,0,20,0,0,-4.450769201931308,44.3180487804878,
1,-2.1236332731049283,WP3896,M1,1,0,WikiPathways,27,Dengue 2 interactions with complement and coagulation cascades,,-2.1236332731049283,7.5115336916081015,4.133051577634764,30284,59,205,3,1.4634146341463414,0.8386978322207049,629|718|1191,CFB|C3|CLU,-0.41578721684223385,0,20,0,0,-4.450769201931308,44.3180487804878,
1,-4.371105837867934,WP3888,M1,1,0,WikiPathways,27,VEGFA VEGFR2 signaling,,-4.371105837867934,4.103523035230352,5.363580609982983,30284,432,205,12,5.853658536585366,1.6396021757160095,355|595|1200|3693|4641|6347|6418|7004|7531|9510|9578|83442,FAS|CCND1|TPP1|ITGB5|MYO1C|CCL2|SET|TEAD4|YWHAE|ADAMTS1|CDC42BPB|SH3BGRL3,-1.62983602611829,0,21,1,1,-4.371105837867934,4.103523035230352,
1,-4.326997242664005,GO:0045185,M1,1,0,GO Biological Processes,19,maintenance of protein location,19_GO:0051179 localization,-4.326997242664005,9.330115532734274,6.713255026517886,30284,95,205,6,2.926829268292683,1.1772572449544427,1627|2201|5756|7531|10945|51141,DBN1|FBN2|TWF1|YWHAE|KDELR1|INSIG2,-1.6069167299842988,0,22,1,1,-4.326997242664005,21.103832752613236,
1,-3.480091184627031,R-HSA-9716542,M1,1,0,Reactome Gene Sets,6,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-3.480091184627031,3.1025020686394265,4.363191372962301,30284,619,205,13,6.341463414634147,1.7021251898933922,396|1362|1627|5756|6654|7531|9367|9578|9590|10250|10381|10970|80152,ARHGDIA|CPD|DBN1|TWF1|SOS1|YWHAE|RAB9A|CDC42BPB|AKAP12|SRRM1|TUBB3|CKAP4|CENPT,-1.1579506806193625,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-3.4299702454259244,R-HSA-9013418,M1,1,0,Reactome Gene Sets,6,RHOBTB2 GTPase cycle,,-3.4299702454259244,21.103832752613236,7.608117356099208,30284,21,205,3,1.4634146341463414,0.8386978322207049,1627|5756|10250,DBN1|TWF1|SRRM1,-1.1397188858317375,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-3.0369519915903496,R-HSA-194315,M1,1,0,Reactome Gene Sets,6,Signaling by Rho GTPases,,-3.0369519915903496,2.930118927635557,3.9589663192484257,30284,605,205,12,5.853658536585366,1.6396021757160095,396|1362|1627|5756|6654|7531|9578|9590|10250|10381|10970|80152,ARHGDIA|CPD|DBN1|TWF1|SOS1|YWHAE|CDC42BPB|AKAP12|SRRM1|TUBB3|CKAP4|CENPT,-0.9415954548745497,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-2.9227210885193626,R-HSA-9706574,M1,1,0,Reactome Gene Sets,6,RHOBTB GTPase Cycle,,-2.9227210885193626,14.29614476789929,6.114585755271784,30284,31,205,3,1.4634146341463414,0.8386978322207049,1627|5756|10250,DBN1|TWF1|SRRM1,-0.8643727100889869,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-2.90931703002358,GO:0051235,M1,1,0,GO Biological Processes,19,maintenance of location,19_GO:0051179 localization,-2.90931703002358,5.094028595458368,4.471104290333217,30284,174,205,6,2.926829268292683,1.1772572449544427,1627|2201|5756|7531|10945|51141,DBN1|FBN2|TWF1|YWHAE|KDELR1|INSIG2,-0.8582432983024497,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-2.904407685302123,R-HSA-9012999,M1,1,0,Reactome Gene Sets,6,RHO GTPase cycle,,-2.904407685302123,3.480475035116844,4.027737006113726,30284,382,205,9,4.390243902439025,1.4309303620645017,396|1362|1627|5756|6654|9578|9590|10250|10970,ARHGDIA|CPD|DBN1|TWF1|SOS1|CDC42BPB|AKAP12|SRRM1|CKAP4,-0.8564444874320252,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-2.9031091002481006,GO:0032507,M1,1,0,GO Biological Processes,19,maintenance of protein location in cell,19_GO:0051179 localization,-2.9031091002481006,8.563874160480735,5.192807494822643,30284,69,205,4,1.951219512195122,0.9660447235891035,1627|5756|10945|51141,DBN1|TWF1|KDELR1|INSIG2,-0.8564444874320252,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-2.3961238570511005,GO:0051651,M1,1,0,GO Biological Processes,19,maintenance of location in cell,19_GO:0051179 localization,-2.3961238570511005,6.220077021822849,4.206869420700582,30284,95,205,4,1.951219512195122,0.9660447235891035,1627|5756|10945|51141,DBN1|TWF1|KDELR1|INSIG2,-0.5778388610103393,0,22,0,0,-4.326997242664005,21.103832752613236,
1,-4.254982967636696,WP3981,M1,1,0,WikiPathways,27,miRNA regulation of prostate cancer signaling,,-4.254982967636696,19.061526357199053,8.306073204680056,30284,31,205,4,1.951219512195122,0.9660447235891035,595|5154|6654|90993,CCND1|PDGFA|SOS1|CREB3L1,-1.5515147896034618,0,23,1,1,-4.254982967636696,19.061526357199053,
1,-3.522222086893875,hsa04068,M1,1,0,KEGG Pathway,24,FoxO signaling pathway,,-3.522222086893875,6.664368237667338,5.404694132052642,30284,133,205,6,2.926829268292683,1.1772572449544427,595|604|901|6654|8743|11067,CCND1|BCL6|CCNG2|SOS1|TNFSF10|DEPP1,-1.1641754857179691,0,23,0,0,-4.254982967636696,19.061526357199053,
1,-3.2580898630249417,hsa05215,M1,1,0,KEGG Pathway,24,Prostate cancer,,-3.2580898630249417,7.5370831259333,5.351049192189552,30284,98,205,5,2.4390243902439024,1.0773807421936248,595|2119|5154|6654|90993,CCND1|ETV5|PDGFA|SOS1|CREB3L1,-1.0608880956255733,0,23,0,0,-4.254982967636696,19.061526357199053,
1,-2.5699423918126625,WP4298,M1,1,0,WikiPathways,27,Acute viral myocarditis,,-2.5699423918126625,6.951850789096126,4.53638492772251,30284,85,205,4,1.951219512195122,0.9660447235891035,595|6442|6654|7099,CCND1|SGCA|SOS1|TLR4,-0.6712609059909044,0,23,0,0,-4.254982967636696,19.061526357199053,
1,-2.1715932091874115,WP710,M1,1,0,WikiPathways,27,DNA damage response only ATM dependent,,-2.1715932091874115,5.371884700665189,3.792217878186382,30284,110,205,4,1.951219512195122,0.9660447235891035,595|604|901|6654,CCND1|BCL6|CCNG2|SOS1,-0.4442134577662059,0,23,0,0,-4.254982967636696,19.061526357199053,
1,-2.1236332731049283,M281,M1,1,0,Canonical Pathways,11,PID FAK PATHWAY,,-2.1236332731049283,7.5115336916081015,4.133051577634764,30284,59,205,3,1.4634146341463414,0.8386978322207049,595|3693|6654,CCND1|ITGB5|SOS1,-0.41578721684223385,0,23,0,0,-4.254982967636696,19.061526357199053,
1,-2.02656423108765,WP45,M1,1,0,WikiPathways,27,G1 to S cell cycle control,,-2.02656423108765,6.924695121951219,3.9169988667878934,30284,64,205,3,1.4634146341463414,0.8386978322207049,595|901|90993,CCND1|CCNG2|CREB3L1,-0.3571602075312598,0,23,0,0,-4.254982967636696,19.061526357199053,
